Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Total,Date,Time,Payment,Rating
SLM-100962,Kandy,Kandy,Member,Male,Personal Care,2448.37,1,2350.44,2026-01-02,16:29,Cash,3.5
SLM-100963,Kandy,Kandy,Normal,Female,Personal Care,1889.46,3,5441.64,2026-01-15,18:02,Cash,7.5
SLM-100964,Colombo,Colombo,Member,Female,Food,561.2,4,2648.86,2026-01-21,19:19,Cash,8.3
SLM-100965,Colombo,Colombo,Normal,Female,Beverages,314.74,4,1485.57,2026-02-07,14:16,Cash,6.4
SLM-100966,Colombo,Colombo,Normal,Female,Personal Care,1988.63,5,11732.92,2026-01-05,14:13,Cash,7.3
SLM-100967,Kandy,Kandy,Normal,Male,Electronics,4539.98,4,17433.52,2026-01-01,14:52,eZ Cash,7.7
SLM-100968,Galle,Galle,Normal,Male,Food,215.97,6,1166.24,2026-01-19,15:18,Card,7.2
SLM-100969,Galle,Galle,Normal,Male,Food,1641.04,1,1476.94,2026-01-01,15:26,Cash,7.8
SLM-100970,Galle,Galle,Normal,Female,Beverages,678.73,2,1221.71,2026-01-25,17:33,Cash,4.4
SLM-100971,Kandy,Kandy,Normal,Male,Beverages,258.95,2,497.18,2026-02-16,15:25,eZ Cash,6.8
SLM-100972,Colombo,Colombo,Normal,Female,Food,782.2,1,923.0,2026-02-25,10:04,Card,6.5
SLM-100973,Kandy,Kandy,Normal,Male,Personal Care,1624.47,5,7797.46,2026-01-17,17:38,Cash,5.7
SLM-100974,Colombo,Colombo,Normal,Female,Food,918.17,6,6500.64,2026-01-18,14:10,eZ Cash,9.3
SLM-100975,Kandy,Kandy,Normal,Male,Food,1167.71,1,1121.0,2026-02-18,08:39,Card,9.0
SLM-100976,Kandy,Kandy,Member,Male,Beverages,687.85,3,1981.01,2026-01-10,19:03,Card,8.7
SLM-100977,Colombo,Colombo,Normal,Female,Personal Care,913.99,6,6471.05,2026-01-30,21:36,Card,9.5
SLM-100978,Galle,Galle,Normal,Female,Food,859.66,3,2321.08,2026-01-24,20:01,Card,7.1
SLM-100979,Colombo,Colombo,Normal,Male,Beverages,156.86,2,370.19,2026-02-12,10:33,Cash,5.7
SLM-100980,Colombo,Colombo,Member,Female,Beverages,943.58,1,1113.42,2026-02-04,14:28,Card,6.5
SLM-100981,Galle,Galle,Normal,Female,Electronics,1766.25,7,11127.38,2026-02-21,18:38,Card,7.8
SLM-100982,Galle,Galle,Member,Male,Beverages,614.82,2,1106.68,2026-01-21,17:36,Cash,9.2
SLM-100983,Kandy,Kandy,Normal,Male,Food,1833.41,6,10560.44,2026-01-02,17:44,Card,6.5
SLM-100984,Colombo,Colombo,Member,Female,Food,368.02,5,2171.32,2026-02-14,13:12,Card,6.6
SLM-100985,Kandy,Kandy,Member,Male,Food,629.5,3,1812.96,2026-01-12,16:49,eZ Cash,7.0
SLM-100986,Colombo,Colombo,Normal,Female,Beverages,714.81,6,5060.85,2026-01-13,17:56,eZ Cash,8.4
SLM-100987,Colombo,Colombo,Normal,Male,Beverages,513.86,4,2425.42,2026-01-09,15:21,Card,7.4
SLM-100988,Galle,Galle,Normal,Female,Electronics,8477.34,6,45777.64,2026-02-11,14:08,Card,8.6
SLM-100989,Colombo,Colombo,Normal,Male,Food,1663.06,4,7849.64,2026-01-02,14:07,Card,5.7
SLM-100990,Kandy,Kandy,Member,Female,Beverages,903.5,1,867.36,2026-02-10,12:08,Card,6.8
SLM-100991,Colombo,Colombo,Normal,Male,Food,878.08,6,6216.81,2026-02-13,14:22,eZ Cash,8.7
SLM-100992,Kandy,Kandy,Member,Male,Food,1003.19,6,5778.37,2026-03-01,13:52,Card,8.4
SLM-100993,Colombo,Colombo,Normal,Female,Food,508.32,2,1199.64,2026-02-10,13:16,Cash,6.9
SLM-100994,Galle,Galle,Normal,Male,Beverages,761.92,3,2057.18,2026-01-26,09:29,Cash,5.7
SLM-100995,Galle,Galle,Normal,Male,Personal Care,1651.63,4,5945.87,2026-02-09,18:59,Cash,4.6
SLM-100996,Kandy,Kandy,Member,Female,Food,1322.1,2,2538.43,2026-01-18,12:29,Cash,4.3
SLM-100997,Galle,Galle,Member,Male,Food,1883.37,6,10170.2,2026-01-25,16:21,Card,5.1
SLM-100998,Galle,Galle,Member,Female,Food,192.85,7,1214.96,2026-02-28,17:08,Card,10.0
SLM-100999,Colombo,Colombo,Normal,Female,Food,1568.42,7,12955.15,2026-01-01,09:19,Card,9.1
SLM-101000,Colombo,Colombo,Member,Female,Personal Care,1625.12,2,3835.28,2026-01-19,19:45,Card,8.7
SLM-101001,Galle,Galle,Normal,Male,Beverages,144.04,6,777.82,2026-01-23,13:17,Card,9.1
SLM-101002,Colombo,Colombo,Normal,Male,Food,872.61,8,8237.44,2026-01-12,17:49,Card,8.8
SLM-101003,Galle,Galle,Member,Male,Beverages,937.4,5,4218.3,2026-01-24,10:43,Card,5.5
SLM-101004,Kandy,Kandy,Normal,Male,Electronics,8479.88,5,40703.42,2026-01-07,09:43,Card,8.0
SLM-101005,Colombo,Colombo,Normal,Female,Food,813.29,6,5758.09,2026-03-01,20:33,Cash,6.0
SLM-101006,Kandy,Kandy,Member,Female,Household,1686.0,6,9711.36,2026-01-25,10:52,Card,6.6
SLM-101007,Colombo,Colombo,Member,Female,Food,2066.76,5,12193.88,2026-02-22,17:23,Cash,6.4
SLM-101008,Kandy,Kandy,Member,Male,Beverages,820.36,3,2362.64,2026-02-15,20:33,Card,6.9
SLM-101009,Colombo,Colombo,Normal,Male,Food,2081.29,5,12279.61,2026-02-16,19:48,Card,7.9
SLM-101010,Colombo,Colombo,Member,Male,Beverages,560.02,6,3964.94,2026-02-22,15:40,Card,6.1
SLM-101011,Colombo,Colombo,Member,Female,Household,2581.22,5,15229.2,2026-02-02,18:25,Cash,5.9
SLM-101012,Colombo,Colombo,Member,Female,Food,1453.11,1,1714.67,2026-02-28,16:50,Cash,8.0
SLM-101013,Galle,Galle,Normal,Female,Beverages,723.31,3,1952.94,2026-01-04,17:10,Card,4.9
SLM-101014,Colombo,Colombo,Member,Female,Beverages,643.42,5,3796.18,2026-01-16,15:01,eZ Cash,5.8
SLM-101015,Galle,Galle,Normal,Male,Food,1588.33,4,5717.99,2026-02-04,21:53,eZ Cash,8.6
SLM-101016,Colombo,Colombo,Member,Male,Beverages,467.67,4,2207.4,2026-02-14,15:10,eZ Cash,5.8
SLM-101017,Galle,Galle,Member,Female,Food,1451.59,5,6532.15,2026-01-11,19:15,Card,8.5
SLM-101018,Kandy,Kandy,Normal,Female,Personal Care,1796.44,5,8622.91,2026-02-09,17:38,Card,6.9
SLM-101019,Kandy,Kandy,Normal,Male,Food,1597.9,3,4601.95,2026-01-04,16:39,eZ Cash,9.3
SLM-101020,Galle,Galle,Normal,Male,Beverages,731.56,6,3950.42,2026-01-29,15:25,Card,6.6
SLM-101021,Colombo,Colombo,Normal,Male,Personal Care,514.23,5,3033.96,2026-02-20,15:14,Cash,5.4
SLM-101022,Kandy,Kandy,Normal,Female,Household,1241.95,3,3576.82,2026-02-01,18:46,Card,6.0
SLM-101023,Galle,Galle,Normal,Male,Household,1253.25,5,5639.62,2026-02-01,16:17,Cash,9.8
SLM-101024,Galle,Galle,Member,Female,Household,2140.83,4,7706.99,2026-01-13,11:48,Card,8.0
SLM-101025,Galle,Galle,Normal,Male,Food,497.66,2,895.79,2026-01-15,21:01,Card,8.8
SLM-101026,Kandy,Kandy,Member,Female,Food,219.13,6,1262.19,2026-01-22,10:40,Card,6.3
SLM-101027,Galle,Galle,Member,Female,Electronics,4362.09,1,3925.88,2026-02-08,21:43,Cash,5.7
SLM-101028,Kandy,Kandy,Normal,Male,Electronics,4673.38,1,4486.44,2026-02-23,20:57,Cash,5.9
SLM-101029,Colombo,Colombo,Member,Female,Electronics,3197.34,7,26410.03,2026-01-14,17:06,Card,7.1
SLM-101030,Kandy,Kandy,Normal,Male,Food,1640.58,4,6299.83,2026-01-09,10:09,eZ Cash,7.7
SLM-101031,Colombo,Colombo,Normal,Male,Electronics,4384.7,2,10347.89,2026-02-24,13:55,Cash,7.3
SLM-101032,Kandy,Kandy,Member,Female,Beverages,188.76,2,362.42,2026-01-16,18:34,Card,8.2
SLM-101033,Galle,Galle,Normal,Male,Beverages,831.67,2,1497.01,2026-02-12,12:55,eZ Cash,6.5
SLM-101034,Galle,Galle,Member,Male,Household,1226.38,7,7726.19,2026-02-11,17:31,Cash,7.4
SLM-101035,Galle,Galle,Member,Male,Food,475.12,5,2138.04,2026-01-22,08:37,Card,7.4
SLM-101036,Kandy,Kandy,Normal,Male,Food,1443.22,7,9698.44,2026-02-03,17:08,eZ Cash,9.3
SLM-101037,Colombo,Colombo,Normal,Female,Household,1732.93,6,12269.14,2026-02-06,17:07,Card,6.5
SLM-101038,Colombo,Colombo,Member,Male,Household,475.54,6,3366.82,2026-02-18,12:30,Cash,8.9
SLM-101039,Kandy,Kandy,Normal,Female,Personal Care,415.92,2,798.57,2026-02-08,20:08,Card,9.8
SLM-101040,Colombo,Colombo,Member,Female,Household,2129.04,3,7536.8,2026-02-19,12:43,eZ Cash,7.5
SLM-101041,Kandy,Kandy,Normal,Male,Electronics,4431.25,5,21270.0,2026-01-26,20:14,Cash,7.4
SLM-101042,Kandy,Kandy,Member,Male,Food,1382.56,3,3981.77,2026-01-24,17:01,Card,8.1
SLM-101043,Galle,Galle,Normal,Female,Food,909.0,4,3272.4,2026-02-14,20:26,Cash,6.4
SLM-101044,Colombo,Colombo,Normal,Female,Food,1333.86,6,9443.73,2026-01-18,18:38,Cash,6.1
SLM-101045,Galle,Galle,Member,Female,Beverages,475.78,2,856.4,2026-01-13,15:51,eZ Cash,5.5
SLM-101046,Galle,Galle,Member,Female,Personal Care,2163.84,3,5842.37,2026-01-03,14:40,Cash,6.0
SLM-101047,Colombo,Colombo,Normal,Female,Personal Care,364.04,4,1718.27,2026-02-18,17:15,Cash,7.9
SLM-101048,Galle,Galle,Normal,Female,Beverages,453.72,4,1633.39,2026-01-28,10:09,Cash,8.9
SLM-101049,Kandy,Kandy,Member,Male,Electronics,3819.25,1,3666.48,2026-02-13,11:54,Cash,9.5
SLM-101050,Colombo,Colombo,Member,Female,Food,1666.36,4,7865.22,2026-01-23,09:54,Cash,8.7
SLM-101051,Colombo,Colombo,Member,Male,Food,2155.35,4,10173.25,2026-01-26,13:03,eZ Cash,7.1
SLM-101052,Galle,Galle,Normal,Female,Personal Care,1158.24,6,6254.5,2026-02-09,19:26,Cash,7.2
SLM-101053,Colombo,Colombo,Normal,Male,Food,1654.93,3,5858.45,2026-01-23,21:01,eZ Cash,6.2
SLM-101054,Colombo,Colombo,Member,Male,Electronics,3887.52,6,27523.64,2026-01-01,14:36,Card,7.6
SLM-101055,Colombo,Colombo,Member,Male,Household,2591.27,3,9173.1,2026-02-04,15:27,eZ Cash,6.5
SLM-101056,Galle,Galle,Normal,Female,Personal Care,502.46,6,2713.28,2026-02-23,20:53,Cash,5.4
SLM-101057,Kandy,Kandy,Member,Female,Beverages,183.49,4,704.6,2026-02-22,12:44,Card,8.0
SLM-101058,Colombo,Colombo,Normal,Male,Food,1496.96,4,7065.65,2026-02-03,17:31,Card,8.5
SLM-101059,Kandy,Kandy,Normal,Female,Food,418.79,6,2412.23,2026-01-25,17:49,Card,8.0
SLM-101060,Kandy,Kandy,Member,Male,Beverages,649.91,3,1871.74,2026-02-10,12:35,Cash,5.6
SLM-101061,Colombo,Colombo,Member,Female,Food,567.0,1,669.06,2026-01-18,16:48,Cash,8.4
SLM-101062,Colombo,Colombo,Normal,Male,Personal Care,722.91,6,5118.2,2026-01-03,19:41,Card,5.2
SLM-101063,Colombo,Colombo,Member,Male,Household,446.96,2,1054.83,2026-01-02,21:20,Cash,7.2
SLM-101064,Galle,Galle,Normal,Female,Beverages,492.46,3,1329.64,2026-01-03,14:54,Card,8.3
SLM-101065,Kandy,Kandy,Normal,Male,Food,1614.0,2,3098.88,2026-02-20,17:47,Cash,7.0
SLM-101066,Kandy,Kandy,Normal,Female,Household,1003.08,6,5777.74,2026-02-08,12:57,Card,5.4
SLM-101067,Galle,Galle,Member,Male,Food,693.25,5,3119.62,2026-01-22,17:22,Cash,7.4
SLM-101068,Colombo,Colombo,Normal,Male,Beverages,535.27,5,3158.09,2026-01-26,11:36,Cash,6.2
SLM-101069,Kandy,Kandy,Member,Female,Personal Care,582.13,1,558.84,2026-01-22,20:48,Cash,7.9
SLM-101070,Colombo,Colombo,Member,Female,Personal Care,2265.93,4,10695.19,2026-01-15,11:16,Cash,8.2
SLM-101071,Galle,Galle,Normal,Female,Food,2028.56,5,9128.52,2026-01-31,16:46,eZ Cash,7.4
SLM-101072,Kandy,Kandy,Normal,Female,Personal Care,1856.89,1,1782.61,2026-01-14,20:39,Card,5.7
SLM-101073,Kandy,Kandy,Normal,Male,Household,3046.31,6,17546.75,2026-02-21,13:42,Card,9.0
SLM-101074,Galle,Galle,Member,Female,Food,1319.81,3,3563.49,2026-01-07,14:19,Cash,6.8
SLM-101075,Kandy,Kandy,Normal,Female,Food,2142.81,6,12342.59,2026-01-03,17:02,Card,8.4
SLM-101076,Colombo,Colombo,Normal,Male,Food,1952.96,1,2304.49,2026-02-13,13:29,Card,7.7
SLM-101077,Galle,Galle,Member,Female,Personal Care,1566.77,1,1410.09,2026-02-09,13:11,Card,8.3
SLM-101078,Kandy,Kandy,Member,Male,Electronics,8014.63,5,38470.22,2026-01-12,15:18,Cash,6.5
SLM-101079,Kandy,Kandy,Member,Female,Beverages,493.89,6,2844.81,2026-02-03,11:06,Cash,7.3
SLM-101080,Kandy,Kandy,Member,Male,Beverages,719.9,6,4146.62,2026-02-09,10:52,Cash,5.6
SLM-101081,Kandy,Kandy,Normal,Female,Food,434.24,1,416.87,2026-01-23,13:41,Card,9.2
SLM-101082,Galle,Galle,Normal,Female,Personal Care,1001.6,2,1802.88,2026-02-07,14:23,Cash,8.5
SLM-101083,Colombo,Colombo,Member,Male,Food,514.0,3,1819.56,2026-02-13,14:21,Cash,8.7
SLM-101084,Colombo,Colombo,Member,Male,Beverages,932.86,4,4403.1,2026-01-05,12:09,Cash,4.8
SLM-101085,Colombo,Colombo,Normal,Female,Food,1462.89,4,6904.84,2026-02-13,18:29,Cash,7.9
SLM-101086,Colombo,Colombo,Normal,Female,Food,2049.9,7,16932.17,2026-02-02,11:12,Card,8.0
SLM-101087,Kandy,Kandy,Member,Female,Electronics,9035.12,5,43368.58,2026-01-20,19:56,Cash,6.7
SLM-101088,Kandy,Kandy,Normal,Female,Household,1429.1,4,5487.74,2026-02-27,15:42,Card,7.9
SLM-101089,Colombo,Colombo,Member,Female,Household,1714.89,4,8094.28,2026-01-01,18:26,Card,7.0
SLM-101090,Galle,Galle,Normal,Male,Personal Care,350.2,4,1260.72,2026-02-25,16:29,eZ Cash,7.0
SLM-101091,Colombo,Colombo,Member,Female,Electronics,3990.23,5,23542.36,2026-01-15,18:31,Cash,5.0
SLM-101092,Kandy,Kandy,Normal,Female,Beverages,307.14,6,1769.13,2026-01-31,11:03,Card,6.8
SLM-101093,Galle,Galle,Member,Female,Beverages ,673.71,1,606.34,2026-01-07,10:10,Card,7.4
SLM-101094,Colombo,Colombo,Normal,Female,Food,649.78,5,3833.7,2026-02-26,21:45,Card,6.2
SLM-101095,Colombo,Colombo,Member,Male,Personal Care,1049.97,3,3716.89,2026-01-27,14:56,Cash,9.2
SLM-101096,Kandy,Kandy,Normal,Female,Household,1849.08,1,1775.12,2026-01-20,13:01,Cash,5.8
SLM-101097,Colombo,Colombo,Member,Male,Food,2099.29,4,9908.65,2026-02-22,11:17,Card,9.2
SLM-101098,Galle,Galle,Normal,Male,Personal Care,1828.85,6,9875.79,2026-01-03,14:12,eZ Cash,7.1
SLM-101099,Colombo,Colombo,Member,Female,Electronics,1567.85,3,5550.19,2026-01-01,09:31,eZ Cash,5.9
SLM-101100,Colombo,Colombo,Member,Male,Beverages,402.31,5,2373.63,2026-01-20,15:04,Cash,8.2
SLM-101101,Kandy,Kandy,Member,Female,Food,2105.99,4,8087.0,2026-02-19,19:32,Cash,7.5
SLM-101102,Kandy,Kandy,Member,Female,Food,624.29,4,2397.27,2026-01-06,17:53,Cash,5.9
SLM-101103,Kandy,Kandy,Normal,Male,Food,279.31,5,1340.69,2026-01-06,09:36,Cash,8.2
SLM-101104,Colombo,Colombo,Member,Male,Food,795.73,5,4694.81,2026-01-24,15:56,Card,6.8
SLM-101105,Kandy,Kandy,Normal,Male,Household,2981.33,3,8586.23,2026-01-07,14:30,Card,8.8
SLM-101106,Colombo,Colombo,Member,Female,Beverages,127.71,1,150.7,2026-02-03,14:51,Card,5.5
SLM-101107,Kandy,Kandy,Member,Male,Household,3100.3,5,14881.44,2026-02-09,17:03,Card,9.0
SLM-101108,Kandy,Kandy,Normal,Female,Food,909.46,6,5238.49,2026-02-15,15:04,Cash,8.7
SLM-101109,Galle,Galle,Member,Female,Food,906.14,6,4893.16,2026-01-18,14:49,Cash,7.3
SLM-101110,Colombo,Colombo,Member,Female,Food,965.68,5,5697.51,2026-01-07,09:47,eZ Cash,6.1
SLM-101111,Colombo,Colombo,Normal,Female,Food,1974.19,4,9318.18,2026-02-24,14:27,eZ Cash,8.8
SLM-101112,Colombo,Colombo,Member,Female,Beverages,512.7,5,3024.93,2026-02-13,13:18,eZ Cash,9.9
SLM-101113,Kandy,Kandy,Member,Female,Food,451.38,4,1733.3,2026-02-19,17:07,Card,7.9
SLM-101114,Galle,Galle,Member,Female,Electronics,3096.2,6,16719.48,2026-01-18,12:19,Cash,7.0
SLM-101115,Colombo,Colombo,Normal,Male,Personal Care,1021.32,4,4820.63,2026-02-14,09:25,Card,7.9
SLM-101116,Galle,Galle,Member,Male,Household,2199.33,4,7917.59,2026-02-06,19:34,Cash,7.4
SLM-101117,Kandy,Kandy,Member,Male,Beverages,595.13,2,1142.65,2026-02-12,21:01,Cash,9.2
SLM-101118,Kandy,Kandy,Normal,Male,Personal Care,1452.89,5,6973.87,2026-02-04,12:25,Cash,9.0
SLM-101119,Colombo,Colombo,Member,Male,Electronics,4602.82,7,38019.29,2026-01-29,19:22,eZ Cash,7.3
SLM-101120,Kandy,Kandy,Normal,Male,Food,1627.46,7,10936.53,2026-03-01,18:28,Cash,7.6
SLM-101121,Galle,Galle,Normal,Female,Household,1525.79,3,4119.63,2026-01-16,18:26,Card,6.3
SLM-101122,Kandy,Kandy,Normal,Female,Beverages,667.24,6,3843.3,2026-02-01,17:53,Cash,8.5
SLM-101123,Kandy,Kandy,Member,Female,Food,1780.16,3,5126.86,2026-02-08,15:01,Cash,9.0
SLM-101124,Colombo,Colombo,Member,Male,Personal Care,2057.49,3,7283.51,2026-02-01,16:22,Card,7.5
SLM-101125,Kandy,Kandy,Member,Female,Personal Care,925.9,6,5333.18,2026-02-06,16:49,Cash,7.4
SLM-101126,Kandy,Kandy,Normal,Female,Household,2545.72,2,4887.78,2026-01-04,15:34,eZ Cash,7.6
SLM-101127,Galle,Galle,Normal,Female,Beverages,605.32,1,544.79,2026-01-13,12:09,Card,6.6
SLM-101128,Kandy,Kandy,Member,Female,Food,442.49,2,849.58,2026-01-19,15:30,Card,6.2
SLM-101129,Colombo,Colombo,Member,Male,Food,559.38,4,2640.27,2026-01-27,14:43,Cash,8.6
SLM-101130,Galle,Galle,Member,Male,Household,264.0,2,475.2,2026-02-15,16:37,eZ Cash,10.0
SLM-101131,Colombo,Colombo,Normal,Male,Electronics,4868.01,3,17232.76,2026-03-01,13:32,Card,5.7
SLM-101132,Colombo,Colombo,Normal,Female,Food,735.21,6,5205.29,2026-01-18,15:05,Cash,7.0
SLM-101133,Galle,Galle,Normal,Male,Food,980.03,6,5292.16,2026-01-09,16:55,Card,7.8
SLM-101134,Colombo,Colombo,Normal,Male,Beverages,285.68,3,1011.31,2026-01-15,15:41,Card,5.1
SLM-101135,Galle,Galle,Member,Female,Beverages,480.04,6,2592.22,2026-02-23,12:04,Cash,8.8
SLM-101136,Galle,Galle,Normal,Female,Household,706.68,2,1272.02,2026-03-01,09:15,Cash,7.2
SLM-101137,Kandy,Kandy,Normal,Female,Electronics,8450.47,2,16224.9,2026-02-11,14:26,Card,7.7
SLM-101138,Colombo,Colombo,Member,Female,Household,3001.61,5,17709.5,2026-01-22,18:10,Card,7.8
SLM-101139,Kandy,Kandy,Normal,Male,Food,1002.99,2,1925.74,2026-01-21,20:27,Card,8.7
SLM-101140,Galle,Galle,Normal,Female,Personal Care,226.36,6,1222.34,2026-02-13,15:18,Card,6.1
SLM-101141,Colombo,Colombo,Normal,Female,Household,482.06,5,2844.15,2026-01-10,14:23,Card,8.3
SLM-101142,Galle,Galle,Normal,Male,Electronics,5287.5,6,28552.5,2026-02-16,11:57,eZ Cash,8.1
SLM-101143,Kandy,Kandy,Member,Male,Beverages,887.53,2,1704.06,2026-02-25,12:33,Card,7.8
SLM-101144,Galle,Galle,Member,Female,Personal Care,2219.73,6,11986.54,2026-02-01,14:04,Cash,8.1
SLM-101145,Kandy,Kandy,Member,Female,Personal Care,965.73,3,2781.3,2026-02-04,20:10,Cash,6.7
SLM-101146,Colombo,Colombo,Normal,Female,Personal Care,1199.02,5,7074.22,2026-02-22,13:40,Card,6.3
SLM-101147,Kandy,Kandy,Member,Male,Household,2411.01,1,2314.57,2026-02-06,21:38,eZ Cash,6.3
SLM-101148,Kandy,Kandy,Member,Male,Personal Care,1281.11,3,3689.6,2026-01-16,12:18,Card,6.4
SLM-101149,Galle,Galle,Normal,Female,Personal Care,1225.08,3,3307.72,2026-02-17,10:29,Card,6.2
SLM-101150,Colombo,Colombo,Member,Female,Personal Care,523.44,3,1852.98,2026-01-19,16:02,eZ Cash,6.2
SLM-101151,Galle,Galle,Normal,Female,Electronics,6124.86,2,11024.75,2026-02-10,15:26,Cash,5.2
SLM-101152,Galle,Galle,Normal,Female,Food,2179.67,1,1961.7,2026-02-08,16:09,eZ Cash,8.2
SLM-101153,Galle,Galle,Normal,Female,Household,3208.48,5,14438.16,2026-02-28,18:18,Cash,7.3
SLM-101154,Kandy,Kandy,Normal,Male,Food,1644.17,2,3156.81,2026-02-18,15:15,Cash,7.4
SLM-101155,Colombo,Colombo,Normal,Male,Beverages,516.76,4,2439.11,2026-01-14,11:45,Cash,5.0
SLM-101156,Kandy,Kandy,Member,Female,Food,543.24,2,1043.02,2026-02-22,10:47,Card,5.9
SLM-101157,Galle,Galle,Normal,Male,Beverages,742.61,3,2005.05,2026-01-28,10:29,eZ Cash,4.8
SLM-101158,Galle,Galle,Normal,Female,Beverages,807.14,4,2905.7,2026-02-14,19:42,Card,5.5
SLM-101159,Colombo,Colombo,Member,Female,Personal Care,448.99,4,2119.23,2026-02-22,15:00,Card,6.1
SLM-101160,Colombo,Colombo,Member,Male,Food,1313.86,6,9302.13,2026-01-28,21:40,eZ Cash,7.8
SLM-101161,Kandy,Kandy,Normal,Female,Food,1421.65,4,5459.14,2026-01-01,13:07,Card,6.9
SLM-101162,Colombo,Colombo,Member,Male,Food,522.31,6,3697.95,2026-02-13,21:39,Card,8.5
SLM-101163,Galle,Galle,Normal,Female,Household,3745.34,3,10112.42,2026-01-28,13:02,Cash,9.0
SLM-101164,Kandy,Kandy,Member,Female,Personal Care,246.91,7,1659.24,2026-02-16,18:56,Card,7.0
SLM-101165,Galle,Galle,Member,Male,Food,715.71,5,3220.7,2026-01-11,17:09,Card,7.4
SLM-101166,Galle,Galle,Normal,Female,Electronics,2982.3,4,10736.28,2026-01-13,17:55,Card,4.6
SLM-101167,Colombo,Colombo,Member,Female,Personal Care,2106.71,3,7457.75,2026-02-22,09:25,Cash,7.8
SLM-101168,Colombo,Colombo,Normal,Female,Beverages,737.64,4,3481.66,2026-02-07,15:50,Cash,7.4
SLM-101169,Galle,Galle,Normal,Female,Food,241.05,1,216.95,2026-02-26,11:44,Card,5.5
SLM-101170,Galle,Galle,Member,Male,Food,798.99,3,2157.27,2026-02-22,20:33,Cash,6.0
SLM-101171,Kandy,Kandy,Member,Male,Household,1282.93,4,4926.45,2026-01-14,13:33,Cash,6.5
SLM-101172,Kandy,Kandy,Member,Male,Food,324.72,2,623.46,2026-02-13,17:42,Cash,7.0
SLM-101173,Galle,Galle,Member,Male,Beverages,354.14,4,1274.9,2026-02-11,16:10,Card,6.6
SLM-101174,Kandy,Kandy,Normal,Male,Food,1562.55,1,1500.05,2026-01-05,13:02,Card,8.9
SLM-101175,Colombo,Colombo,Normal,Male,Household,1117.03,2,2636.19,2026-02-10,18:46,Cash,7.9
SLM-101176,Galle,Galle,Normal,Female,Beverages,469.02,5,2110.59,2026-01-14,16:14,Card,7.5
SLM-101177,Kandy,Kandy,Normal,Male,Beverages,444.55,3,1280.3,2026-01-25,18:50,Cash,4.9
SLM-101178,Colombo,Colombo,Member,Female,Household,3704.67,2,8743.02,2026-02-19,15:53,eZ Cash,7.0
SLM-101179,Kandy,Kandy,Member,Female,Food,1754.53,2,3368.7,2026-02-21,10:29,eZ Cash,7.5
SLM-101180,Galle,Galle,Member,Male,Personal Care,1093.28,5,4919.76,2026-01-18,09:31,eZ Cash,9.5
SLM-101181,Kandy,Kandy,Normal,Female,Food,1717.62,6,9893.49,2026-01-07,08:57,Cash,7.6
SLM-101182,Colombo,Colombo,Normal,Female,Food,1548.6,6,10964.09,2026-01-16,08:14,Card,9.0
SLM-101183,Kandy,Kandy,Normal,Female,Electronics,9214.45,4,35383.49,2026-01-07,14:36,Card,6.4
SLM-101184,Kandy,Kandy,Normal,Male,Beverages,365.38,4,1403.06,2026-01-18,12:22,Cash,8.1
SLM-101185,Colombo,Colombo,Normal,Female,Personal Care,1402.92,2,3310.89,2026-02-17,14:53,Cash,9.8
SLM-101186,Galle,Galle,Normal,Male,Beverages,497.33,2,895.19,2026-02-27,20:55,eZ Cash,8.8
SLM-101187,Kandy,Kandy,Member,Male,Electronics,4408.43,2,8464.19,2026-02-25,18:23,eZ Cash,9.6
SLM-101188,Kandy,Kandy,Normal,Male,Food,558.81,2,1072.92,2026-02-11,21:59,Cash,7.9
SLM-101189,Kandy,Kandy,Normal,Female,Beverages,577.42,6,3325.94,2026-02-24,19:36,Card,7.8
SLM-101190,Colombo,Colombo,Normal,Female,Beverages,599.94,6,4247.58,2026-02-13,14:13,Card,7.4
SLM-101191,Colombo,Colombo,Member,Male,Electronics,3579.33,6,25341.66,2026-02-12,19:32,Cash,5.9
SLM-101192,Galle,Galle,Normal,Female,Personal Care,1494.16,3,4034.23,2026-02-18,19:20,eZ Cash,6.8
SLM-101193,Galle,Galle,Normal,Male,Personal Care,1746.92,1,1572.23,2026-02-23,14:07,eZ Cash,5.6
SLM-101194,Kandy,Kandy,Member,Female,Household,2084.48,2,4002.2,2026-01-09,14:58,Cash,7.7
SLM-101195,Galle,Galle,Normal,Female,Food,1626.28,6,8781.91,2026-02-19,08:46,eZ Cash,8.1
SLM-101196,Colombo,Colombo,Member,Female,Beverages,836.44,4,3948.0,2026-01-10,20:59,eZ Cash,5.6
SLM-101197,Galle,Galle,Member,Female,Personal Care,870.61,5,3917.75,2026-02-09,16:33,Cash,7.3
SLM-101198,Colombo,Colombo,Member,Male,Beverages,843.74,3,2986.84,2026-02-14,14:24,Cash,8.7
SLM-101199,Galle,Galle,Member,Male,Household,1067.43,3,2882.06,2026-01-14,13:24,eZ Cash,6.2
SLM-101200,Kandy,Kandy,Member,Female,Electronics,2438.4,4,9363.46,2026-01-20,19:23,Cash,5.8
SLM-101201,Colombo,Colombo,Normal,Male,Personal Care,1770.68,6,12536.41,2026-01-07,17:13,eZ Cash,8.6
SLM-101202,Galle,Galle,Normal,Male,Personal Care,1606.13,2,2891.03,2026-02-27,16:52,Cash,6.9
